"981020292X", "Numerical methods for elliptic problems with singularities (1st edition)", "Zi-Cai Li", 116.76
"996670910X", "Pitfalls of ideology, social policy, and leadership in Africa (1st edition)", "Eric Masinde Aseka", 106.47
"9961520254", "Muʻaskar ʻabra al-tārīkh (880-03 al-Ṭabʻah 1.)", "ʻUddah Bin Dāhah", 68.56
"9971651815", "nonya mosaic (1st edition)", "Gwee, Thian Hock.", 44.43
"9812480730", "first Singapore Economic Roundtable, September 2003 (1st edition)", "Singapore Economic Roundtable (1st 2003 Singapore)", 79.96
"9790700185190", "Little Pop Music for Piano (1st edition)", "Manfred Schmitz", 61.81
"9793204184", "Perekonomian Indonesia sejak Orde Lama hingga pasca krisis ([Cet. 1.].)", "Tulus Tambunan", 29.15
"9974203694", "justicia penal ante los nuevos retos de la actualidad (1a. ed.)", "Manuel Jaen Vallejo", 108.65
"999170521X", "Sebutir intan di celah bumi (Cet. 1.)", "Masri Haji Idris Haji", 8.38
"9992800542", "Martis mze (1st edition)", "Gvancʻa Abdalaże", 22.56
"9960031276", "Mashyakhat al-Imām Abī Bakr ibn al-Ḥusayn ibn ʻUmar al-Qurashī al-shahīr bi-al-Marāghī, 727 H-816 H (880-03 al-Ṭabʻah 1.)", "Muḥammad ibn Mūsá Ibn Mūsá", 88.50
"9799634822", "Madah cinta shalihah (Cet. 1.)", "Vanny Chrisma W.", 56.02
"9806273389", "Léxico popular venezolano (1st edition)", "Tamayo, Francisco", 71.36
"9964915934", "handbook on participatory approach to training (1st edition)", "Siapha Kamara", 84.44
"9850207930", "Moĭ dvadt︠s︡atyĭ vek (1st edition)", "Evgeniĭ Grigorʹevich Chemodurov", 79.97
"9990632405", "Rūznāmat al-Nūkhidhah Saʻūd Fahd al-Sumayṭ (1st edition)", "Saʻūd Fahd Sumayṭ", 40.70
"9791195180134", "Ŏttŏk'e il hamyŏ sŏngjang hal kŏt in'ga (880-03 Ch'op'an.)", "Yŏng-min Chŏn", 34.61
"9810233094", "New trends in fuzzy logic II (1st edition)", "Italian Workshop on Fuzzy Logic (2nd 1997 Bari, Italy)", 103.82
"9867323289", "Ding Yujia gei ni 88 tang li cai ke (880-05 Chu ban.)", "Yujia Ding", 82.91
"9879517024", "La división sexual del trabajo (1st edition)", "Helena Sumiko Hirata", 44.04
"9960315991", "Masājid al-Ṭāʼif dākhil al-sūr (al-Ṭabʻah 1.)", "Sulaymān ibn Ṣāliḥ ibn Sulaymān Āl Kamāl", 87.32
